RUA DOM JOSÉ DE BARROS, 188                                             CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01038903 
RUA DOM JOSÉ DE BARROS, 264                                             CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01038904 
RUA DOM JOSÉ DE BARROS, 264                                             CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01038904 
AVENIDA IPIRANGA                                                        REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01039000 
AVENIDA IPIRANGA, 795                                                   CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01039900 
AVENIDA IPIRANGA, 795                                                   CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01039900 
AVENIDA IPIRANGA, 855                                                   CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01039901 
AVENIDA IPIRANGA, 855                                                   CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01039901 
AVENIDA IPIRANGA, 919                                                   CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01039902 
AVENIDA IPIRANGA, 919                                                   CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01039902 
AVENIDA IPIRANGA, 1071                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01039903 
AVENIDA IPIRANGA, 1071                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01039903 
AVENIDA IPIRANGA, 1097                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01039904 
AVENIDA IPIRANGA, 1097                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01039904 
AVENIDA IPIRANGA, 1123                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01039905 
AVENIDA IPIRANGA, 1123                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01039905 
AVENIDA IPIRANGA, 1251                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01039906 
AVENIDA IPIRANGA, 1251                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01039906 
AVENIDA IPIRANGA, 1267                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01039907 
AVENIDA IPIRANGA, 1267                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01039907 
RUA DO BOTICÁRIO, 209                                                   REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01039908 
RUA DO BOTICÁRIO, 209                                                   REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01039908 
AVENIDA IPIRANGA                                                        REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01040000 
RUA DO BOTICÁRIO                                                        REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01040010 
AVENIDA IPIRANGA, 890                                                   CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01040901 
AVENIDA IPIRANGA, 890                                                   CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01040901 
AVENIDA IPIRANGA, 978                                                   CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01040902 
AVENIDA IPIRANGA, 978                                                   CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01040902 
AVENIDA IPIRANGA, 1208                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01040903 
AVENIDA IPIRANGA, 1208                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01040903 
AVENIDA IPIRANGA, 1100                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01040904 
AVENIDA IPIRANGA, 1100                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01040904 
AVENIDA IPIRANGA, 1284                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01040905 
AVENIDA IPIRANGA, 1284                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01040905 
AVENIDA IPIRANGA, 952                                                   REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01040906 
AVENIDA IPIRANGA, 952                                                   REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01040906 
RUA VINTE E QUATRO DE MAIO                                              REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01041000 
RUA VINTE E QUATRO DE MAIO                                              REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01041001 
RUA VINTE E QUATRO DE MAIO, 62                                          CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01041900 
RUA VINTE E QUATRO DE MAIO, 62                                          CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01041900 
RUA VINTE E QUATRO DE MAIO, 104                                         CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01041901 
RUA VINTE E QUATRO DE MAIO, 104                                         CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01041901 
RUA VINTE E QUATRO DE MAIO, 188                                         CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01041903 
RUA VINTE E QUATRO DE MAIO, 188                                         CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01041903 
RUA VINTE E QUATRO DE MAIO, 208                                         CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01041904 
RUA VINTE E QUATRO DE MAIO, 208                                         CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01041904 
RUA VINTE E QUATRO DE MAIO, 276                                         CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01041905 
RUA VINTE E QUATRO DE MAIO, 276                                         CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01041905 
RUA VINTE E QUATRO DE MAIO, 135                                         REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01041906 
RUA VINTE E QUATRO DE MAIO, 135                                         REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01041906 
RUA VINTE E QUATRO DE MAIO, 77                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01041907 
RUA VINTE E QUATRO DE MAIO, 77                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01041907 
RUA VINTE E QUATRO DE MAIO, 35 8º ANDAR                                 REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01041911 
RUA VINTE E QUATRO DE MAIO, 35 8º ANDAR                                 REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01041911 
RUA BARÃO DE ITAPETININGA                                               REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042000 
RUA BARÃO DE ITAPETININGA                                               REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042001 
RUA NOVA BARÃO                                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042010 
GALERIA ITAPETININGA                                                    REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042020 
GALERIA CALIFÓRNIA                                                      REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042030 
RUA BARÃO DE ITAPETININGA, 46                                           REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042901 
RUA BARÃO DE ITAPETININGA, 46                                           REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042901 
RUA BARÃO DE ITAPETININGA, 50                                           REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042902 
RUA BARÃO DE ITAPETININGA, 50                                           REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042902 
RUA BARÃO DE ITAPETININGA, 88                                           REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042903 
RUA BARÃO DE ITAPETININGA, 88                                           REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042903 
RUA BARÃO DE ITAPETININGA, 120                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042904 
RUA BARÃO DE ITAPETININGA, 120                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042904 
RUA BARÃO DE ITAPETININGA, 124                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042905 
RUA BARÃO DE ITAPETININGA, 124                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042905 
RUA BARÃO DE ITAPETININGA, 140                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042906 
RUA BARÃO DE ITAPETININGA, 140                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042906 
RUA BARÃO DE ITAPETININGA, 224                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042907 
RUA BARÃO DE ITAPETININGA, 224                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042907 
RUA BARÃO DE ITAPETININGA, 93                                           REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042908 
RUA BARÃO DE ITAPETININGA, 93                                           REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042908 
RUA BARÃO DE ITAPETININGA, 151                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042909 
RUA BARÃO DE ITAPETININGA, 151                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042909 
RUA BARÃO DE ITAPETININGA, 163                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042910 
RUA BARÃO DE ITAPETININGA, 163                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042910 
RUA BARÃO DE ITAPETININGA, 207                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042911 
RUA BARÃO DE ITAPETININGA, 207                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042911 
RUA BARÃO DE ITAPETININGA, 221                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042912 
RUA BARÃO DE ITAPETININGA, 221                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042912 
RUA BARÃO DE ITAPETININGA, 273                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042913 
RUA BARÃO DE ITAPETININGA, 273                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042913 
RUA BARÃO DE ITAPETININGA, 275                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042914 
RUA BARÃO DE ITAPETININGA, 275                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042914 
RUA BARÃO DE ITAPETININGA, 297                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042915 
RUA BARÃO DE ITAPETININGA, 297                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042915 
RUA BARÃO DE ITAPETININGA, 37                                           REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042916 
RUA BARÃO DE ITAPETININGA, 37                                           REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042916 
RUA BARÃO DE ITAPETININGA, 255                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042917 
RUA BARÃO DE ITAPETININGA, 255                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01042917 
RUA SETE DE ABRIL                                                       REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01043000 
RUA GABUS MENDES                                                        REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01043010 
RUA SETE DE ABRIL, 59                                                   CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01043900 
RUA SETE DE ABRIL, 59                                                   CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01043900 
RUA SETE DE ABRIL, 105                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01043901 
RUA SETE DE ABRIL, 105                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01043901 
RUA SETE DE ABRIL, 125                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01043902 
RUA SETE DE ABRIL, 125                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01043902 
RUA SETE DE ABRIL, 127                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01043903 
RUA SETE DE ABRIL, 127                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01043903 
RUA SETE DE ABRIL, 235                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01043904 
RUA SETE DE ABRIL, 235                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01043904 
RUA SETE DE ABRIL, 261                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01043905 
RUA SETE DE ABRIL, 261                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01043905 
RUA SETE DE ABRIL, 277                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01043906 
RUA SETE DE ABRIL, 277                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01043906 
RUA SETE DE ABRIL, 309                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01043907 
RUA SETE DE ABRIL, 309                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01043907 
RUA SETE DE ABRIL, 345                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01043908 
RUA SETE DE ABRIL, 345                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01043908 
RUA SETE DE ABRIL, 309                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01043909 
RUA SETE DE ABRIL, 309                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01043909 
RUA SETE DE ABRIL                                                       REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01044000 
RUA SETE DE ABRIL, 34                                                   CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01044901 
RUA SETE DE ABRIL, 34                                                   CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01044901 
RUA SETE DE ABRIL, 118                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01044902 
RUA SETE DE ABRIL, 118                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01044902 
RUA SETE DE ABRIL, 252                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01044903 
RUA SETE DE ABRIL, 252                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01044903 
RUA SETE DE ABRIL, 264                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01044904 
RUA SETE DE ABRIL, 264                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01044904 
RUA SETE DE ABRIL, 282                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01044905 
RUA SETE DE ABRIL, 282                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01044905 
RUA SETE DE ABRIL, 296                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01044906 
RUA SETE DE ABRIL, 296                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01044906 
RUA SETE DE ABRIL, 342                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01044907 
RUA SETE DE ABRIL, 342                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01044907 
RUA SETE DE ABRIL, 386                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01044908 
RUA SETE DE ABRIL, 386                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01044908 
RUA SETE DE ABRIL, 404                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01044909 
RUA SETE DE ABRIL, 404                                                  CENTRO                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01044909 
PRAÇA DA REPÚBLICA                                                      REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01045000 
PRAÇA DA REPÚBLICA                                                      REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01045001 
RUA PEDRO AMÉRICO                                                       REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01045010 
RUA JOAQUIM GUSTAVO                                                     REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01045020 
PRAÇA DA REPÚBLICA, 76/80                                               REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01045900 
PRAÇA DA REPÚBLICA, 76/80                                               REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01045900 
PRAÇA DA REPÚBLICA, 162                                                 REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01045901 
PRAÇA DA REPÚBLICA, 162                                                 REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01045901 
PRAÇA DA REPÚBLICA, 270                                                 REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01045902 
PRAÇA DA REPÚBLICA, 270                                                 REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01045902 
PRAÇA DA REPÚBLICA, 53                                                  REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01045903 
PRAÇA DA REPÚBLICA, 53                                                  REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01045903 
PRAÇA DA REPÚBLICA, 177                                                 REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01045904 
PRAÇA DA REPÚBLICA, 177                                                 REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01045904 
PRAÇA DA REPÚBLICA, 309                                                 REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01045905 
